country,field,label,pillar,required_for_ranking,value,provider_id,source_url,source_title,source_date,reference_period,source_scope,proxy_status,notes
Colombia,digital_infrastructure_raw,Digital infrastructure,viability,yes,17.04,derived,https://api.worldbank.org/v2/country/COL/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2024-12-31,2024 annual,national,approved_proxy,
Colombia,entrepreneurial_dynamism_raw,Entrepreneurial dynamism,creative,yes,2.26,derived,https://api.worldbank.org/v2/country/COL/indicator/IC.BUS.NDNS.ZS?format=json&mrv=10,"World Bank WDI: New business density (new registrations per 1,000 people ages 15-64)",2024-12-31,2024 annual,national,approved_proxy,
Colombia,gdp_growth,GDP growth,creative,yes,1.5983,world_bank,https://api.worldbank.org/v2/country/COL/indicator/NY.GDP.MKTP.KD.ZG?format=json&mrv=30,World Bank WDI: GDP growth (annual %),2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=NY.GDP.MKTP.KD.ZG; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Colombia,gdp_growth_context,Economic growth momentum,pressure,no,1.6,derived,https://api.worldbank.org/v2/country/COL/indicator/NY.GDP.MKTP.KD.ZG?format=json&mrv=30,World Bank WDI: GDP growth (annual %),2024-12-31,2024 annual,national,approved_proxy,
Colombia,gdp_per_capita_ppp,GDP per capita (PPP),creative,yes,22349.44,world_bank,https://api.worldbank.org/v2/country/COL/indicator/NY.GDP.PCAP.PP.CD?format=json&mrv=30,"World Bank WDI: GDP per capita, PPP (current international $)",2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=NY.GDP.PCAP.PP.CD; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Colombia,gini_coefficient,Gini coefficient,capability,yes,53.9,world_bank,https://api.worldbank.org/v2/country/COL/indicator/SI.POV.GINI?format=json&mrv=30,World Bank WDI: Gini index,2023-12-31,as_of 2023-12-31,international,direct,auto_seed=world_bank_wdi; indicator=SI.POV.GINI; observation_year=2023; dataset_lastupdated=2026-02-24; stale=no
Colombia,hanke_misery_raw,Macroeconomic stress (Hanke Misery Index),pressure,yes,27,national_statistical_office,https://fortune.com/2026/04/16/hanke-annual-misery-index-2025-venezuela-taiwan-rankings/,Hanke Annual Misery Index 2025 (estimated from IMF/WB/national-bank macroeconomic profile): Colombia ≈ 27,2025-12-31,2024 annual,national,approved_proxy,
Colombia,hospitality_belonging_raw,Hospitality and belonging,community,yes,52.44,derived,https://api.worldbank.org/v2/country/COL/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2024-12-31,2024 annual,national,approved_proxy,
Colombia,household_debt_proxy,Household debt proxy,pressure,yes,39.5117,world_bank,https://api.worldbank.org/v2/country/COL/indicator/FD.AST.PRVT.GD.ZS?format=json&mrv=30,World Bank WDI: Domestic credit to private sector by banks (% of GDP) used as interim leverage proxy,2024-12-31,as_of 2024-12-31,international,approved_proxy,auto_seed=world_bank_wdi; proxy=broad_private_credit_not_household_only; indicator=FD.AST.PRVT.GD.ZS; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Colombia,personal_safety_raw,Personal safety,viability,yes,24.91,derived,https://api.worldbank.org/v2/country/COL/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2024-12-31,2024 annual,national,approved_proxy,
Colombia,ppp_private_consumption,PPP private consumption factor,pressure,yes,1542.193816,world_bank,https://api.worldbank.org/v2/country/COL/indicator/PA.NUS.PRVT.PP?format=json&mrv=30,"World Bank WDI: PPP conversion factor, private consumption (LCU per international $)",2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=PA.NUS.PRVT.PP; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Colombia,tax_rate_assumption,Tax rate assumption,pressure,yes,0.152812,world_bank,https://api.worldbank.org/v2/country/COL/indicator/GC.TAX.TOTL.GD.ZS?format=json&mrv=30,World Bank WDI: Tax revenue (% of GDP) used as interim country average tax-take proxy,2024-12-31,as_of 2024-12-31,international,approved_proxy,auto_seed=world_bank_wdi; proxy=country_average_tax_take_from_tax_revenue_share; indicator=GC.TAX.TOTL.GD.ZS; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Costa Rica,civic_freedom_raw,Civic freedom and dignity (HRMI + Freedom House + V-Dem composite),community,yes,82,derived,https://rightstracker.org/,Civic Freedom Composite: 0.4 × HRMI Empowerment + 0.3 × Freedom House FIW + 0.3 × V-Dem Liberal Democracy Index (×100). Costa Rica composite = 82,2024-12-31,2024 annual,national,approved_proxy,
Costa Rica,gdp_growth,GDP growth,creative,yes,4.3212,world_bank,https://api.worldbank.org/v2/country/CRI/indicator/NY.GDP.MKTP.KD.ZG?format=json&mrv=30,World Bank WDI: GDP growth (annual %),2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=NY.GDP.MKTP.KD.ZG; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Costa Rica,gdp_growth_context,Economic growth momentum,pressure,no,4.32,derived,https://api.worldbank.org/v2/country/CRI/indicator/NY.GDP.MKTP.KD.ZG?format=json&mrv=30,World Bank WDI: GDP growth (annual %),2024-12-31,2024 annual,national,approved_proxy,
Costa Rica,gdp_per_capita_ppp,GDP per capita (PPP),creative,yes,31106.76,world_bank,https://api.worldbank.org/v2/country/CRI/indicator/NY.GDP.PCAP.PP.CD?format=json&mrv=30,"World Bank WDI: GDP per capita, PPP (current international $)",2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=NY.GDP.PCAP.PP.CD; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Costa Rica,gini_coefficient,Gini coefficient,capability,yes,45.8,world_bank,https://api.worldbank.org/v2/country/CRI/indicator/SI.POV.GINI?format=json&mrv=30,World Bank WDI: Gini index,2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=SI.POV.GINI; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Costa Rica,hanke_misery_raw,Macroeconomic stress (Hanke Misery Index),pressure,yes,21,national_statistical_office,https://fortune.com/2026/04/16/hanke-annual-misery-index-2025-venezuela-taiwan-rankings/,Hanke Annual Misery Index 2025 (estimated from IMF/WB/national-bank macroeconomic profile): Costa Rica ≈ 21,2025-12-31,2024 annual,national,approved_proxy,
Costa Rica,household_debt_proxy,Household debt proxy,pressure,yes,50.9742,world_bank,https://api.worldbank.org/v2/country/CRI/indicator/FD.AST.PRVT.GD.ZS?format=json&mrv=30,World Bank WDI: Domestic credit to private sector by banks (% of GDP) used as interim leverage proxy,2024-12-31,as_of 2024-12-31,international,approved_proxy,auto_seed=world_bank_wdi; proxy=broad_private_credit_not_household_only; indicator=FD.AST.PRVT.GD.ZS; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Costa Rica,ppp_private_consumption,PPP private consumption factor,pressure,yes,328.046587,world_bank,https://api.worldbank.org/v2/country/CRI/indicator/PA.NUS.PRVT.PP?format=json&mrv=30,"World Bank WDI: PPP conversion factor, private consumption (LCU per international $)",2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=PA.NUS.PRVT.PP; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Costa Rica,tax_rate_assumption,Tax rate assumption,pressure,yes,0.139115,world_bank,https://api.worldbank.org/v2/country/CRI/indicator/GC.TAX.TOTL.GD.ZS?format=json&mrv=30,World Bank WDI: Tax revenue (% of GDP) used as interim country average tax-take proxy,2023-12-31,as_of 2023-12-31,international,approved_proxy,auto_seed=world_bank_wdi; proxy=country_average_tax_take_from_tax_revenue_share; indicator=GC.TAX.TOTL.GD.ZS; observation_year=2023; dataset_lastupdated=2026-02-24; stale=no
Croatia,civic_freedom_raw,Civic freedom and dignity (HRMI + Freedom House + V-Dem composite),community,yes,68,derived,https://rightstracker.org/,Civic Freedom Composite: 0.4 × HRMI Empowerment + 0.3 × Freedom House FIW + 0.3 × V-Dem Liberal Democracy Index (×100). Croatia composite = 68,2024-12-31,2024 annual,national,approved_proxy,
Croatia,gdp_growth,GDP growth,creative,yes,,,,,,,,,
Croatia,gdp_per_capita_ppp,GDP per capita (PPP),creative,yes,,,,,,,,,
Croatia,gini_coefficient,Gini coefficient,capability,yes,,,,,,,,,
Croatia,hanke_misery_raw,Macroeconomic stress (Hanke Misery Index),pressure,yes,21,national_statistical_office,https://fortune.com/2026/04/16/hanke-annual-misery-index-2025-venezuela-taiwan-rankings/,Hanke Annual Misery Index 2025 (estimated from IMF/WB/national-bank macroeconomic profile): Croatia ≈ 21,2025-12-31,2024 annual,national,approved_proxy,
Croatia,household_debt_proxy,Household debt proxy,pressure,yes,,,,,,,,,
Croatia,ppp_private_consumption,PPP private consumption factor,pressure,yes,,,,,,,,,
Croatia,tax_rate_assumption,Tax rate assumption,pressure,yes,,,,,,,,,
Czechia,administrative_investment_friction_raw,Administrative and investment friction,creative,yes,1.06,derived,https://api.worldbank.org/v2/country/CZE/indicator/RQ.EST?format=json&mrv=10,World Bank WGI: Regulatory Quality (inverted as friction proxy),2024-12-31,2024 annual,national,approved_proxy,
Czechia,civic_freedom_raw,Civic freedom and dignity (HRMI + Freedom House + V-Dem composite),community,yes,80,derived,https://rightstracker.org/,Civic Freedom Composite: 0.4 × HRMI Empowerment + 0.3 × Freedom House FIW + 0.3 × V-Dem Liberal Democracy Index (×100). Czechia composite = 80,2024-12-31,2024 annual,national,approved_proxy,
Czechia,cultural_public_life_raw,"Cultural, historic, and public-life vitality",community,yes,1993.45,national_statistical_office,https://api.worldbank.org/v2/country/CZE/indicator/ST.INT.ARVL?format=json&mrv=10,World Bank WDI: International tourism arrivals per 1 000 population — Prague receives 9M+ tourists on 1.3M residents,2024-12-31,2024 annual,national,approved_proxy,
Czechia,digital_infrastructure_raw,Digital infrastructure,viability,yes,33.3,derived,https://api.worldbank.org/v2/country/CZE/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2024-12-31,2024 annual,national,approved_proxy,
Czechia,entrepreneurial_dynamism_raw,Entrepreneurial dynamism,creative,yes,3.37,derived,https://api.worldbank.org/v2/country/CZE/indicator/IC.BUS.NDNS.ZS?format=json&mrv=10,"World Bank WDI: New business density (new registrations per 1,000 people ages 15-64)",2024-12-31,2024 annual,national,approved_proxy,
Czechia,gdp_growth,GDP growth,creative,yes,,,,,,,,,
Czechia,gdp_growth_context,Economic growth momentum,pressure,no,1.6,derived,https://api.worldbank.org/v2/country/CZE/indicator/NY.GDP.MKTP.KD.ZG?format=json&mrv=30,World Bank WDI: GDP growth (annual %),2024-12-31,2024 annual,national,approved_proxy,
Czechia,gdp_per_capita_ppp,GDP per capita (PPP),creative,yes,,,,,,,,,
Czechia,gini_coefficient,Gini coefficient,capability,yes,,,,,,,,,
Czechia,hanke_misery_raw,Macroeconomic stress (Hanke Misery Index),pressure,yes,19,national_statistical_office,https://fortune.com/2026/04/16/hanke-annual-misery-index-2025-venezuela-taiwan-rankings/,Hanke Annual Misery Index 2025 (estimated from IMF/WB/national-bank macroeconomic profile): Czechia ≈ 19,2025-12-31,2024 annual,national,approved_proxy,
Czechia,hospitality_belonging_raw,Hospitality and belonging,community,yes,54.6,derived,https://api.worldbank.org/v2/country/CZE/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2024-12-31,2024 annual,national,approved_proxy,
Czechia,household_debt_effective_raw,Household debt burden,pressure,yes,35.2,derived,https://www.cnb.cz/en/,BIS / CNB: Household debt to GDP — Czechia low-EU level,2024-12-31,2024 annual,national,approved_proxy,
Czechia,household_debt_proxy,Household debt proxy,pressure,yes,,,,,,,,,
Czechia,ppp_private_consumption,PPP private consumption factor,pressure,yes,,,,,,,,,
Czechia,tax_rate_assumption,Tax rate assumption,pressure,yes,,,,,,,,,
Denmark,civic_freedom_raw,Civic freedom and dignity (HRMI + Freedom House + V-Dem composite),community,yes,90,derived,https://rightstracker.org/,Civic Freedom Composite: 0.4 × HRMI Empowerment + 0.3 × Freedom House FIW + 0.3 × V-Dem Liberal Democracy Index (×100). Denmark composite = 90,2024-12-31,2024 annual,national,approved_proxy,
Denmark,gdp_growth,GDP growth,creative,yes,3.4778,world_bank,https://api.worldbank.org/v2/country/DNK/indicator/NY.GDP.MKTP.KD.ZG?format=json&mrv=30,World Bank WDI: GDP growth (annual %),2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=NY.GDP.MKTP.KD.ZG; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Denmark,gdp_growth_context,Economic growth momentum,pressure,no,3.48,derived,https://api.worldbank.org/v2/country/DNK/indicator/NY.GDP.MKTP.KD.ZG?format=json&mrv=30,World Bank WDI: GDP growth (annual %),2024-12-31,2024 annual,national,approved_proxy,
Denmark,gdp_per_capita_ppp,GDP per capita (PPP),creative,yes,81878.23,world_bank,https://api.worldbank.org/v2/country/DNK/indicator/NY.GDP.PCAP.PP.CD?format=json&mrv=30,"World Bank WDI: GDP per capita, PPP (current international $)",2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=NY.GDP.PCAP.PP.CD; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Denmark,gini_coefficient,Gini coefficient,capability,yes,29.9,world_bank,https://api.worldbank.org/v2/country/DNK/indicator/SI.POV.GINI?format=json&mrv=30,World Bank WDI: Gini index,2023-12-31,as_of 2023-12-31,international,direct,auto_seed=world_bank_wdi; indicator=SI.POV.GINI; observation_year=2023; dataset_lastupdated=2026-02-24; stale=no
Denmark,hanke_misery_raw,Macroeconomic stress (Hanke Misery Index),pressure,yes,13.8,national_statistical_office,https://fortune.com/2026/04/16/hanke-annual-misery-index-2025-venezuela-taiwan-rankings/,Hanke Annual Misery Index 2025 (estimated from IMF/WB/national-bank macroeconomic profile): Denmark ≈ 13.8,2025-12-31,2024 annual,national,approved_proxy,
Denmark,hospitality_belonging_raw,Hospitality and belonging,community,yes,47,derived,https://pub.norden.org/,NordForsk + IF Insurance + Nordic Co-operation: documented loneliness epidemic. Gallup positive-experience overstates Nordic wellbeing by missing social isolation,2024-12-31,2024 annual,national,approved_proxy,
Denmark,household_debt_proxy,Household debt proxy,pressure,yes,144.0931,world_bank,https://api.worldbank.org/v2/country/DNK/indicator/FD.AST.PRVT.GD.ZS?format=json&mrv=30,World Bank WDI: Domestic credit to private sector by banks (% of GDP) used as interim leverage proxy,2024-12-31,as_of 2024-12-31,international,approved_proxy,auto_seed=world_bank_wdi; proxy=broad_private_credit_not_household_only; indicator=FD.AST.PRVT.GD.ZS; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Denmark,ppp_private_consumption,PPP private consumption factor,pressure,yes,6.764411,world_bank,https://api.worldbank.org/v2/country/DNK/indicator/PA.NUS.PRVT.PP?format=json&mrv=30,"World Bank WDI: PPP conversion factor, private consumption (LCU per international $)",2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=PA.NUS.PRVT.PP; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Denmark,tax_rate_assumption,Tax rate assumption,pressure,yes,0.315935,world_bank,https://api.worldbank.org/v2/country/DNK/indicator/GC.TAX.TOTL.GD.ZS?format=json&mrv=30,World Bank WDI: Tax revenue (% of GDP) used as interim country average tax-take proxy,2023-12-31,as_of 2023-12-31,international,approved_proxy,auto_seed=world_bank_wdi; proxy=country_average_tax_take_from_tax_revenue_share; indicator=GC.TAX.TOTL.GD.ZS; observation_year=2023; dataset_lastupdated=2026-02-24; stale=no
Dominican Republic,civic_freedom_raw,Civic freedom and dignity (HRMI + Freedom House + V-Dem composite),community,yes,58,derived,https://rightstracker.org/,Civic Freedom Composite: 0.4 × HRMI Empowerment + 0.3 × Freedom House FIW + 0.3 × V-Dem Liberal Democracy Index (×100). Dominican Republic composite = 58,2024-12-31,2024 annual,national,approved_proxy,
Dominican Republic,gdp_growth,GDP growth,creative,yes,,,,,,,,,
Dominican Republic,gdp_per_capita_ppp,GDP per capita (PPP),creative,yes,,,,,,,,,
Dominican Republic,gini_coefficient,Gini coefficient,capability,yes,,,,,,,,,
Dominican Republic,hanke_misery_raw,Macroeconomic stress (Hanke Misery Index),pressure,yes,22,national_statistical_office,https://fortune.com/2026/04/16/hanke-annual-misery-index-2025-venezuela-taiwan-rankings/,Hanke Annual Misery Index 2025 (estimated from IMF/WB/national-bank macroeconomic profile): Dominican Republic ≈ 22,2025-12-31,2024 annual,national,approved_proxy,
Dominican Republic,household_debt_proxy,Household debt proxy,pressure,yes,,,,,,,,,
Dominican Republic,ppp_private_consumption,PPP private consumption factor,pressure,yes,,,,,,,,,
Dominican Republic,tax_rate_assumption,Tax rate assumption,pressure,yes,,,,,,,,,
Ecuador,civic_freedom_raw,Civic freedom and dignity (HRMI + Freedom House + V-Dem composite),community,yes,52,derived,https://rightstracker.org/,Civic Freedom Composite: 0.4 × HRMI Empowerment + 0.3 × Freedom House FIW + 0.3 × V-Dem Liberal Democracy Index (×100). Ecuador composite = 52,2024-12-31,2024 annual,national,approved_proxy,
Ecuador,gdp_growth,GDP growth,creative,yes,,,,,,,,,
Ecuador,gdp_per_capita_ppp,GDP per capita (PPP),creative,yes,,,,,,,,,
Ecuador,gini_coefficient,Gini coefficient,capability,yes,,,,,,,,,
Ecuador,hanke_misery_raw,Macroeconomic stress (Hanke Misery Index),pressure,yes,28,national_statistical_office,https://fortune.com/2026/04/16/hanke-annual-misery-index-2025-venezuela-taiwan-rankings/,Hanke Annual Misery Index 2025 (estimated from IMF/WB/national-bank macroeconomic profile): Ecuador ≈ 28,2025-12-31,2024 annual,national,approved_proxy,
Ecuador,household_debt_proxy,Household debt proxy,pressure,yes,,,,,,,,,
Ecuador,ppp_private_consumption,PPP private consumption factor,pressure,yes,,,,,,,,,
Ecuador,tax_rate_assumption,Tax rate assumption,pressure,yes,,,,,,,,,
Egypt,civic_freedom_raw,Civic freedom and dignity (HRMI + Freedom House + V-Dem composite),community,yes,24,derived,https://rightstracker.org/,Civic Freedom Composite: 0.4 × HRMI Empowerment + 0.3 × Freedom House FIW + 0.3 × V-Dem Liberal Democracy Index (×100). Egypt composite = 24,2024-12-31,2024 annual,national,approved_proxy,
Egypt,gdp_growth,GDP growth,creative,yes,,,,,,,,,
Egypt,gdp_per_capita_ppp,GDP per capita (PPP),creative,yes,,,,,,,,,
Egypt,gini_coefficient,Gini coefficient,capability,yes,,,,,,,,,
Egypt,hanke_misery_raw,Macroeconomic stress (Hanke Misery Index),pressure,yes,50,national_statistical_office,https://fortune.com/2026/04/16/hanke-annual-misery-index-2025-venezuela-taiwan-rankings/,Hanke Annual Misery Index 2025 (estimated from IMF/WB/national-bank macroeconomic profile): Egypt ≈ 50,2025-12-31,2024 annual,national,approved_proxy,
Egypt,household_debt_proxy,Household debt proxy,pressure,yes,,,,,,,,,
Egypt,ppp_private_consumption,PPP private consumption factor,pressure,yes,,,,,,,,,
Egypt,tax_rate_assumption,Tax rate assumption,pressure,yes,,,,,,,,,
Estonia,civic_freedom_raw,Civic freedom and dignity (HRMI + Freedom House + V-Dem composite),community,yes,82,derived,https://rightstracker.org/,Civic Freedom Composite: 0.4 × HRMI Empowerment + 0.3 × Freedom House FIW + 0.3 × V-Dem Liberal Democracy Index (×100). Estonia composite = 82,2024-12-31,2024 annual,national,approved_proxy,
Estonia,gdp_growth,GDP growth,creative,yes,-0.09,world_bank,https://api.worldbank.org/v2/country/EST/indicator/NY.GDP.MKTP.KD.ZG?format=json&mrv=30,World Bank WDI: GDP growth (annual %),2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=NY.GDP.MKTP.KD.ZG; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Estonia,gdp_growth_context,Economic growth momentum,pressure,no,-0.09,derived,https://api.worldbank.org/v2/country/EST/indicator/NY.GDP.MKTP.KD.ZG?format=json&mrv=30,World Bank WDI: GDP growth (annual %),2024-12-31,2024 annual,national,approved_proxy,
Estonia,gdp_per_capita_ppp,GDP per capita (PPP),creative,yes,49968.71,world_bank,https://api.worldbank.org/v2/country/EST/indicator/NY.GDP.PCAP.PP.CD?format=json&mrv=30,"World Bank WDI: GDP per capita, PPP (current international $)",2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=NY.GDP.PCAP.PP.CD; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Estonia,gini_coefficient,Gini coefficient,capability,yes,30.7,world_bank,https://api.worldbank.org/v2/country/EST/indicator/SI.POV.GINI?format=json&mrv=30,World Bank WDI: Gini index,2023-12-31,as_of 2023-12-31,international,direct,auto_seed=world_bank_wdi; indicator=SI.POV.GINI; observation_year=2023; dataset_lastupdated=2026-02-24; stale=no
Estonia,hanke_misery_raw,Macroeconomic stress (Hanke Misery Index),pressure,yes,18.5,national_statistical_office,https://fortune.com/2026/04/16/hanke-annual-misery-index-2025-venezuela-taiwan-rankings/,Hanke Annual Misery Index 2025 (estimated from IMF/WB/national-bank macroeconomic profile): Estonia ≈ 18.5,2025-12-31,2024 annual,national,approved_proxy,
Estonia,household_debt_proxy,Household debt proxy,pressure,yes,60.5329,world_bank,https://api.worldbank.org/v2/country/EST/indicator/FD.AST.PRVT.GD.ZS?format=json&mrv=30,World Bank WDI: Domestic credit to private sector by banks (% of GDP) used as interim leverage proxy,2024-12-31,as_of 2024-12-31,international,approved_proxy,auto_seed=world_bank_wdi; proxy=broad_private_credit_not_household_only; indicator=FD.AST.PRVT.GD.ZS; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Estonia,ppp_private_consumption,PPP private consumption factor,pressure,yes,0.646078,world_bank,https://api.worldbank.org/v2/country/EST/indicator/PA.NUS.PRVT.PP?format=json&mrv=30,"World Bank WDI: PPP conversion factor, private consumption (LCU per international $)",2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=PA.NUS.PRVT.PP; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Estonia,tax_rate_assumption,Tax rate assumption,pressure,yes,0.21329,world_bank,https://api.worldbank.org/v2/country/EST/indicator/GC.TAX.TOTL.GD.ZS?format=json&mrv=30,World Bank WDI: Tax revenue (% of GDP) used as interim country average tax-take proxy,2023-12-31,as_of 2023-12-31,international,approved_proxy,auto_seed=world_bank_wdi; proxy=country_average_tax_take_from_tax_revenue_share; indicator=GC.TAX.TOTL.GD.ZS; observation_year=2023; dataset_lastupdated=2026-02-24; stale=no
Fiji,civic_freedom_raw,Civic freedom and dignity (HRMI + Freedom House + V-Dem composite),community,yes,55,derived,https://rightstracker.org/,Civic Freedom Composite: 0.4 × HRMI Empowerment + 0.3 × Freedom House FIW + 0.3 × V-Dem Liberal Democracy Index (×100). Fiji composite = 55,2024-12-31,2024 annual,national,approved_proxy,
Fiji,gdp_growth,GDP growth,creative,yes,3.5309,world_bank,https://api.worldbank.org/v2/country/FJI/indicator/NY.GDP.MKTP.KD.ZG?format=json&mrv=30,World Bank WDI: GDP growth (annual %),2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=NY.GDP.MKTP.KD.ZG; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Fiji,gdp_growth_context,Economic growth momentum,pressure,no,3.53,derived,https://api.worldbank.org/v2/country/FJI/indicator/NY.GDP.MKTP.KD.ZG?format=json&mrv=30,World Bank WDI: GDP growth (annual %),2024-12-31,2024 annual,national,approved_proxy,
Fiji,gdp_per_capita_ppp,GDP per capita (PPP),creative,yes,15450.3,world_bank,https://api.worldbank.org/v2/country/FJI/indicator/NY.GDP.PCAP.PP.CD?format=json&mrv=30,"World Bank WDI: GDP per capita, PPP (current international $)",2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=NY.GDP.PCAP.PP.CD; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Fiji,gini_coefficient,Gini coefficient,capability,yes,30.7,world_bank,https://api.worldbank.org/v2/country/FJI/indicator/SI.POV.GINI?format=json&mrv=30,World Bank WDI: Gini index,2019-12-31,as_of 2019-12-31,international,direct,auto_seed=world_bank_wdi; indicator=SI.POV.GINI; observation_year=2019; dataset_lastupdated=2026-02-24; stale=no
Fiji,hanke_misery_raw,Macroeconomic stress (Hanke Misery Index),pressure,yes,26,national_statistical_office,https://fortune.com/2026/04/16/hanke-annual-misery-index-2025-venezuela-taiwan-rankings/,Hanke Annual Misery Index 2025 (estimated from IMF/WB/national-bank macroeconomic profile): Fiji ≈ 26,2025-12-31,2024 annual,national,approved_proxy,
Fiji,household_debt_proxy,Household debt proxy,pressure,yes,75.9993,world_bank,https://api.worldbank.org/v2/country/FJI/indicator/FD.AST.PRVT.GD.ZS?format=json&mrv=30,World Bank WDI: Domestic credit to private sector by banks (% of GDP) used as interim leverage proxy,2024-12-31,as_of 2024-12-31,international,approved_proxy,auto_seed=world_bank_wdi; proxy=broad_private_credit_not_household_only; indicator=FD.AST.PRVT.GD.ZS; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Fiji,ppp_private_consumption,PPP private consumption factor,pressure,yes,0.910728,world_bank,https://api.worldbank.org/v2/country/FJI/indicator/PA.NUS.PRVT.PP?format=json&mrv=30,"World Bank WDI: PPP conversion factor, private consumption (LCU per international $)",2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=PA.NUS.PRVT.PP; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Fiji,tax_rate_assumption,Tax rate assumption,pressure,yes,0.20538,world_bank,https://api.worldbank.org/v2/country/FJI/indicator/GC.TAX.TOTL.GD.ZS?format=json&mrv=30,World Bank WDI: Tax revenue (% of GDP) used as interim country average tax-take proxy,2023-12-31,as_of 2023-12-31,international,approved_proxy,auto_seed=world_bank_wdi; proxy=country_average_tax_take_from_tax_revenue_share; indicator=GC.TAX.TOTL.GD.ZS; observation_year=2023; dataset_lastupdated=2026-02-24; stale=no
Finland,civic_freedom_raw,Civic freedom and dignity (HRMI + Freedom House + V-Dem composite),community,yes,90,derived,https://rightstracker.org/,Civic Freedom Composite: 0.4 × HRMI Empowerment + 0.3 × Freedom House FIW + 0.3 × V-Dem Liberal Democracy Index (×100). Finland composite = 90,2024-12-31,2024 annual,national,approved_proxy,
Finland,gdp_growth,GDP growth,creative,yes,0.4162,world_bank,https://api.worldbank.org/v2/country/FIN/indicator/NY.GDP.MKTP.KD.ZG?format=json&mrv=30,World Bank WDI: GDP growth (annual %),2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=NY.GDP.MKTP.KD.ZG; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
Finland,gdp_growth_context,Economic growth momentum,pressure,no,0.42,derived,https://api.worldbank.org/v2/country/FIN/indicator/NY.GDP.MKTP.KD.ZG?format=json&mrv=30,World Bank WDI: GDP growth (annual %),2024-12-31,2024 annual,national,approved_proxy,
Finland,gdp_per_capita_ppp,GDP per capita (PPP),creative,yes,65378.38,world_bank,https://api.worldbank.org/v2/country/FIN/indicator/NY.GDP.PCAP.PP.CD?format=json&mrv=30,"World Bank WDI: GDP per capita, PPP (current international $)",2024-12-31,as_of 2024-12-31,international,direct,auto_seed=world_bank_wdi; indicator=NY.GDP.PCAP.PP.CD; observation_year=2024; dataset_lastupdated=2026-02-24; stale=no
