city_id,display_name,country,cohort,field,label,pillar,required_for_ranking,value,provider_id,source_url,source_title,source_date,notes
kr-suwon,Suwon,South Korea,East Asia,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,44.0,world_bank,https://api.worldbank.org,WB: South Korea broadband subs/100,2023-12-31,country_proxy=South Korea
kr-suwon,Suwon,South Korea,East Asia,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,60.0,wmo_natl_met,https://worldweather.wmo.int,"WMO: 2200 sun hrs, 13C mean, four seasons, better than Seoul",2024-12-31,city_level
kr-suwon,Suwon,South Korea,East Asia,healthcare_quality_raw,Healthcare quality raw,capability,yes,86.0,who_gho,https://www.who.int/data/gho,WHO: South Korea UHC index,2023-12-31,country_proxy=South Korea
kr-suwon,Suwon,South Korea,East Asia,education_quality_raw,Education quality raw,capability,yes,95.0,world_bank,https://api.worldbank.org,WB: South Korea tertiary enrollment,2023-12-31,country_proxy=South Korea
kr-suwon,Suwon,South Korea,East Asia,equal_opportunity_raw,Equal opportunity raw,capability,yes,,,,,,
kr-suwon,Suwon,South Korea,East Asia,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,48.0,world_bank,https://api.worldbank.org,WB: South Korea net migration proxy,2025-12-31,country_proxy=South Korea
kr-suwon,Suwon,South Korea,East Asia,tolerance_pluralism_raw,Tolerance and pluralism raw,community,yes,19.0,world_bank,https://api.worldbank.org,WB: South Korea gender parity proxy,2024-12-31,country_proxy=South Korea
kr-suwon,Suwon,South Korea,East Asia,cultural_public_life_raw,Cultural public life raw,community,yes,65.0,wmo_natl_met,https://worldweather.wmo.int,"Hwaseong Fortress UNESCO, Samsung HQ city, Korean food culture",2024-12-31,manual_assessment
kr-suwon,Suwon,South Korea,East Asia,birth_rate_optimism_raw,Birth rate and societal optimism raw,community,yes,0.72,world_bank,https://data.worldbank.org/indicator/SP.DYN.TFRT.IN,World Bank Total Fertility Rate 2023,2024-01-01,
kr-suwon,Suwon,South Korea,East Asia,entrepreneurial_dynamism_raw,Entrepreneurial dynamism raw,creative,yes,9.0,world_bank,https://api.worldbank.org,Samsung/tech cluster proximity,2023-12-31,manual_assessment
kr-suwon,Suwon,South Korea,East Asia,innovation_research_intensity_raw,Innovation and research raw,creative,yes,5.0,world_bank,https://api.worldbank.org,South Korea high R&D/GDP,2023-12-31,country_proxy=South Korea
kr-suwon,Suwon,South Korea,East Asia,investment_signal_raw,Investment signal raw,creative,yes,,,,,,
kr-suwon,Suwon,South Korea,East Asia,administrative_investment_friction_raw,Administrative investment friction raw,creative,yes,8.0,world_bank,https://api.worldbank.org,South Korea ease of business,2023-12-31,country_proxy=South Korea
kr-suwon,Suwon,South Korea,East Asia,visitor_flow_context_raw,Visitor flow context raw,creative,no,,,,,,
kr-jeju-city,Jeju City,South Korea,East Asia,gross_income,Gross income,pressure,yes,,,,,,
kr-jeju-city,Jeju City,South Korea,East Asia,rent,Rent,pressure,yes,,,,,,
kr-jeju-city,Jeju City,South Korea,East Asia,utilities,Utilities,pressure,yes,,,,,,
kr-jeju-city,Jeju City,South Korea,East Asia,transit_cost,Transit cost,pressure,yes,,,,,,
kr-jeju-city,Jeju City,South Korea,East Asia,internet_cost,Internet cost,pressure,yes,,,,,,
kr-jeju-city,Jeju City,South Korea,East Asia,food_cost,Food cost,pressure,yes,,,,,,
kr-jeju-city,Jeju City,South Korea,East Asia,housing_burden_raw,Housing burden raw,pressure,yes,,,,,,
kr-jeju-city,Jeju City,South Korea,East Asia,household_debt_burden_raw,Household debt burden raw,pressure,yes,,,,,,
kr-jeju-city,Jeju City,South Korea,East Asia,working_time_pressure_raw,Working time pressure raw,pressure,yes,38.49,ilo_ilostat,https://ilostat.ilo.org/data/indicator/?id=HOW_TEMP_SEX_ECO_NB_A&ref_area=KOR&timefrom=2025&type=label&format=.csv,ILO ILOSTAT: Mean weekly hours actually worked per employed person,2025-12-31,auto_ingest=ilo_working_hours; indicator=HOW_TEMP_SEX_ECO_NB_A; year=2025; hours=38.49; country_proxy=South Korea
kr-jeju-city,Jeju City,South Korea,East Asia,suicide_mental_strain_raw,Suicide or mental strain raw,pressure,yes,27.53,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/SDGSUICIDE,"WHO GHO: Age-standardized suicide rate (per 100,000 population)",2021-12-31,auto_ingest=who_gho; indicator=SDGSUICIDE; year=2021; country_proxy=South Korea
kr-jeju-city,Jeju City,South Korea,East Asia,personal_safety_raw,Personal safety raw,viability,yes,0.48,world_bank,https://api.worldbank.org/v2/country/KOR/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2023-12-31,auto_ingest=unodc_safety; indicator=VC.IHR.PSRC.P5; year=2023; country_proxy=South Korea
kr-jeju-city,Jeju City,South Korea,East Asia,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
kr-jeju-city,Jeju City,South Korea,East Asia,clean_air_raw,Clean air raw,viability,yes,,,,,,
kr-jeju-city,Jeju City,South Korea,East Asia,water_sanitation_utility_raw,"Water, sanitation, and utility raw",viability,yes,99.28,world_bank,https://api.worldbank.org/v2/country/KOR/indicator/SH.H2O.SMDW.ZS?format=json&mrv=10,World Bank WDI: People using safely managed drinking water services (% of population),2024-12-31,auto_ingest=world_bank_proxy; indicator=SH.H2O.SMDW.ZS; year=2024; country_proxy=South Korea
kr-jeju-city,Jeju City,South Korea,East Asia,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,46.57,world_bank,https://api.worldbank.org/v2/country/KOR/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2023-12-31,auto_ingest=world_bank_proxy; indicator=IT.NET.BBND.P2; year=2023; country_proxy=South Korea
kr-jeju-city,Jeju City,South Korea,East Asia,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,60,wmo_natl_met,https://worldweather.wmo.int,WMO/National Met: Climate livability composite,2024-12-31,"auto_seed=climate_composite; 1700 sun hrs, 16C mean, windy"
kr-jeju-city,Jeju City,South Korea,East Asia,healthcare_quality_raw,Healthcare quality raw,capability,yes,88.0,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/UHC_INDEX_REPORTED,WHO GHO: UHC Service Coverage Index,2023-12-31,auto_ingest=who_gho; indicator=UHC_INDEX_REPORTED; year=2023; country_proxy=South Korea
kr-jeju-city,Jeju City,South Korea,East Asia,education_quality_raw,Education quality raw,capability,yes,100.0,world_bank,https://api.worldbank.org/v2/country/KOR/indicator/SE.TER.ENRR?format=json&mrv=10,"World Bank WDI: School enrollment, tertiary (% gross)",2023-12-31,auto_ingest=world_bank_proxy; indicator=SE.TER.ENRR; year=2023; country_proxy=South Korea Capped from GER value > 100.
kr-jeju-city,Jeju City,South Korea,East Asia,equal_opportunity_raw,Equal opportunity raw,capability,yes,,,,,,
kr-jeju-city,Jeju City,South Korea,East Asia,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,51.27,world_bank,https://api.worldbank.org/v2/country/KOR/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2025-12-31,auto_ingest=world_bank_proxy; proxy=net_migration_hospitality; indicator=SM.POP.NETM; year=2025; country_proxy=South Korea
kr-jeju-city,Jeju City,South Korea,East Asia,tolerance_pluralism_raw,Tolerance and pluralism raw,community,yes,20.0,world_bank,https://api.worldbank.org/v2/country/KOR/indicator/SG.GEN.PARL.ZS?format=json&mrv=10,World Bank WDI: Proportion of seats held by women in national parliaments (%),2024-12-31,auto_ingest=world_bank_proxy; proxy=gender_parity_parliament; indicator=SG.GEN.PARL.ZS; year=2024; country_proxy=South Korea
kr-jeju-city,Jeju City,South Korea,East Asia,cultural_public_life_raw,Cultural public life raw,community,yes,57.47,world_bank,https://api.worldbank.org/v2/country/KOR/indicator/SP.POP.DPND?format=json&mrv=10,"World Bank WDI: Age dependency ratio (% of working-age population), inverted as social vitality proxy",2024-12-31,auto_ingest=world_bank_proxy; proxy=inverse_dependency_ratio_social_vitality; indicator=SP.POP.DPND; year=2024; country_proxy=South Korea
kr-jeju-city,Jeju City,South Korea,East Asia,birth_rate_optimism_raw,Birth rate and societal optimism raw,community,yes,0.72,world_bank,https://data.worldbank.org/indicator/SP.DYN.TFRT.IN,World Bank Total Fertility Rate 2023,2024-01-01,
kr-jeju-city,Jeju City,South Korea,East Asia,entrepreneurial_dynamism_raw,Entrepreneurial dynamism raw,creative,yes,,,,,,
kr-jeju-city,Jeju City,South Korea,East Asia,innovation_research_intensity_raw,Innovation and research raw,creative,yes,5.21,world_bank,https://api.worldbank.org/v2/country/KOR/indicator/GB.XPD.RSDV.GD.ZS?format=json&mrv=10,World Bank WDI: Research and development expenditure (% of GDP),2022-12-31,auto_ingest=world_bank_creative; indicator=GB.XPD.RSDV.GD.ZS; year=2022; country_proxy=South Korea
kr-jeju-city,Jeju City,South Korea,East Asia,investment_signal_raw,Investment signal raw,creative,yes,,,,,,
kr-jeju-city,Jeju City,South Korea,East Asia,administrative_investment_friction_raw,Administrative investment friction raw,creative,yes,,,,,,
kr-jeju-city,Jeju City,South Korea,East Asia,visitor_flow_context_raw,Visitor flow context raw,creative,no,,,,,,
jp-fukuoka,Fukuoka,Japan,East Asia,gross_income,Gross income,pressure,yes,,,,,,
jp-fukuoka,Fukuoka,Japan,East Asia,rent,Rent,pressure,yes,,,,,,
jp-fukuoka,Fukuoka,Japan,East Asia,utilities,Utilities,pressure,yes,,,,,,
jp-fukuoka,Fukuoka,Japan,East Asia,transit_cost,Transit cost,pressure,yes,,,,,,
jp-fukuoka,Fukuoka,Japan,East Asia,internet_cost,Internet cost,pressure,yes,,,,,,
jp-fukuoka,Fukuoka,Japan,East Asia,food_cost,Food cost,pressure,yes,,,,,,
jp-fukuoka,Fukuoka,Japan,East Asia,housing_burden_raw,Housing burden raw,pressure,yes,,,,,,
jp-fukuoka,Fukuoka,Japan,East Asia,household_debt_burden_raw,Household debt burden raw,pressure,yes,,,,,,
jp-fukuoka,Fukuoka,Japan,East Asia,working_time_pressure_raw,Working time pressure raw,pressure,yes,36.6,ilo_ilostat,https://ilostat.ilo.org/data/indicator/?id=HOW_TEMP_SEX_ECO_NB_A&ref_area=JPN&timefrom=2020&type=label&format=.csv,ILO ILOSTAT: Mean weekly hours actually worked per employed person,2020-12-31,auto_ingest=ilo_working_hours; indicator=HOW_TEMP_SEX_ECO_NB_A; year=2020; hours=36.6; country_proxy=Japan
jp-fukuoka,Fukuoka,Japan,East Asia,suicide_mental_strain_raw,Suicide or mental strain raw,pressure,yes,17.43,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/SDGSUICIDE,"WHO GHO: Age-standardized suicide rate (per 100,000 population)",2021-12-31,auto_ingest=who_gho; indicator=SDGSUICIDE; year=2021; country_proxy=Japan
jp-fukuoka,Fukuoka,Japan,East Asia,personal_safety_raw,Personal safety raw,viability,yes,0.23,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2023-12-31,auto_ingest=unodc_safety; indicator=VC.IHR.PSRC.P5; year=2023; country_proxy=Japan
jp-fukuoka,Fukuoka,Japan,East Asia,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
jp-fukuoka,Fukuoka,Japan,East Asia,clean_air_raw,Clean air raw,viability,yes,,,,,,
jp-fukuoka,Fukuoka,Japan,East Asia,water_sanitation_utility_raw,"Water, sanitation, and utility raw",viability,yes,98.73,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/SH.H2O.SMDW.ZS?format=json&mrv=10,World Bank WDI: People using safely managed drinking water services (% of population),2024-12-31,auto_ingest=world_bank_proxy; indicator=SH.H2O.SMDW.ZS; year=2024; country_proxy=Japan
jp-fukuoka,Fukuoka,Japan,East Asia,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,38.63,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2023-12-31,auto_ingest=world_bank_proxy; indicator=IT.NET.BBND.P2; year=2023; country_proxy=Japan
jp-fukuoka,Fukuoka,Japan,East Asia,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,67,wmo_natl_met,https://worldweather.wmo.int,WMO/National Met: Climate livability composite,2024-12-31,"auto_seed=climate_composite; 1950 sun hrs, 17C mean, mild winters"
jp-fukuoka,Fukuoka,Japan,East Asia,healthcare_quality_raw,Healthcare quality raw,capability,yes,86.0,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/UHC_INDEX_REPORTED,WHO GHO: UHC Service Coverage Index,2023-12-31,auto_ingest=who_gho; indicator=UHC_INDEX_REPORTED; year=2023; country_proxy=Japan
jp-fukuoka,Fukuoka,Japan,East Asia,education_quality_raw,Education quality raw,capability,yes,64.89,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/SE.TER.ENRR?format=json&mrv=10,"World Bank WDI: School enrollment, tertiary (% gross)",2023-12-31,auto_ingest=world_bank_proxy; indicator=SE.TER.ENRR; year=2023; country_proxy=Japan
jp-fukuoka,Fukuoka,Japan,East Asia,equal_opportunity_raw,Equal opportunity raw,capability,yes,,,,,,
jp-fukuoka,Fukuoka,Japan,East Asia,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,51.13,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2025-12-31,auto_ingest=world_bank_proxy; proxy=net_migration_hospitality; indicator=SM.POP.NETM; year=2025; country_proxy=Japan
jp-fukuoka,Fukuoka,Japan,East Asia,tolerance_pluralism_raw,Tolerance and pluralism raw,community,yes,15.7,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/SG.GEN.PARL.ZS?format=json&mrv=10,World Bank WDI: Proportion of seats held by women in national parliaments (%),2024-12-31,auto_ingest=world_bank_proxy; proxy=gender_parity_parliament; indicator=SG.GEN.PARL.ZS; year=2024; country_proxy=Japan
jp-fukuoka,Fukuoka,Japan,East Asia,cultural_public_life_raw,Cultural public life raw,community,yes,29.88,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/SP.POP.DPND?format=json&mrv=10,"World Bank WDI: Age dependency ratio (% of working-age population), inverted as social vitality proxy",2024-12-31,auto_ingest=world_bank_proxy; proxy=inverse_dependency_ratio_social_vitality; indicator=SP.POP.DPND; year=2024; country_proxy=Japan
jp-fukuoka,Fukuoka,Japan,East Asia,birth_rate_optimism_raw,Birth rate and societal optimism raw,community,yes,1.2,world_bank,https://data.worldbank.org/indicator/SP.DYN.TFRT.IN,World Bank Total Fertility Rate 2023,2024-01-01,
jp-fukuoka,Fukuoka,Japan,East Asia,entrepreneurial_dynamism_raw,Entrepreneurial dynamism raw,creative,yes,,,,,,
jp-fukuoka,Fukuoka,Japan,East Asia,innovation_research_intensity_raw,Innovation and research raw,creative,yes,3.41,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/GB.XPD.RSDV.GD.ZS?format=json&mrv=10,World Bank WDI: Research and development expenditure (% of GDP),2022-12-31,auto_ingest=world_bank_creative; indicator=GB.XPD.RSDV.GD.ZS; year=2022; country_proxy=Japan
jp-fukuoka,Fukuoka,Japan,East Asia,investment_signal_raw,Investment signal raw,creative,yes,,,,,,
jp-fukuoka,Fukuoka,Japan,East Asia,administrative_investment_friction_raw,Administrative investment friction raw,creative,yes,,,,,,
jp-fukuoka,Fukuoka,Japan,East Asia,visitor_flow_context_raw,Visitor flow context raw,creative,no,,,,,,
jp-kobe,Kobe,Japan,East Asia,gross_income,Gross income,pressure,yes,,,,,,
jp-kobe,Kobe,Japan,East Asia,rent,Rent,pressure,yes,,,,,,
jp-kobe,Kobe,Japan,East Asia,utilities,Utilities,pressure,yes,,,,,,
jp-kobe,Kobe,Japan,East Asia,transit_cost,Transit cost,pressure,yes,,,,,,
jp-kobe,Kobe,Japan,East Asia,internet_cost,Internet cost,pressure,yes,,,,,,
jp-kobe,Kobe,Japan,East Asia,food_cost,Food cost,pressure,yes,,,,,,
jp-kobe,Kobe,Japan,East Asia,housing_burden_raw,Housing burden raw,pressure,yes,,,,,,
jp-kobe,Kobe,Japan,East Asia,household_debt_burden_raw,Household debt burden raw,pressure,yes,,,,,,
jp-kobe,Kobe,Japan,East Asia,working_time_pressure_raw,Working time pressure raw,pressure,yes,36.6,ilo_ilostat,https://ilostat.ilo.org/data/indicator/?id=HOW_TEMP_SEX_ECO_NB_A&ref_area=JPN&timefrom=2020&type=label&format=.csv,ILO ILOSTAT: Mean weekly hours actually worked per employed person,2020-12-31,auto_ingest=ilo_working_hours; indicator=HOW_TEMP_SEX_ECO_NB_A; year=2020; hours=36.6; country_proxy=Japan
jp-kobe,Kobe,Japan,East Asia,suicide_mental_strain_raw,Suicide or mental strain raw,pressure,yes,17.43,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/SDGSUICIDE,"WHO GHO: Age-standardized suicide rate (per 100,000 population)",2021-12-31,auto_ingest=who_gho; indicator=SDGSUICIDE; year=2021; country_proxy=Japan
jp-kobe,Kobe,Japan,East Asia,personal_safety_raw,Personal safety raw,viability,yes,0.23,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2023-12-31,auto_ingest=unodc_safety; indicator=VC.IHR.PSRC.P5; year=2023; country_proxy=Japan
jp-kobe,Kobe,Japan,East Asia,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
jp-kobe,Kobe,Japan,East Asia,clean_air_raw,Clean air raw,viability,yes,,,,,,
jp-kobe,Kobe,Japan,East Asia,water_sanitation_utility_raw,"Water, sanitation, and utility raw",viability,yes,98.73,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/SH.H2O.SMDW.ZS?format=json&mrv=10,World Bank WDI: People using safely managed drinking water services (% of population),2024-12-31,auto_ingest=world_bank_proxy; indicator=SH.H2O.SMDW.ZS; year=2024; country_proxy=Japan
jp-kobe,Kobe,Japan,East Asia,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,38.63,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2023-12-31,auto_ingest=world_bank_proxy; indicator=IT.NET.BBND.P2; year=2023; country_proxy=Japan
jp-kobe,Kobe,Japan,East Asia,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,,,,,,
jp-kobe,Kobe,Japan,East Asia,healthcare_quality_raw,Healthcare quality raw,capability,yes,86.0,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/UHC_INDEX_REPORTED,WHO GHO: UHC Service Coverage Index,2023-12-31,auto_ingest=who_gho; indicator=UHC_INDEX_REPORTED; year=2023; country_proxy=Japan
jp-kobe,Kobe,Japan,East Asia,education_quality_raw,Education quality raw,capability,yes,64.89,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/SE.TER.ENRR?format=json&mrv=10,"World Bank WDI: School enrollment, tertiary (% gross)",2023-12-31,auto_ingest=world_bank_proxy; indicator=SE.TER.ENRR; year=2023; country_proxy=Japan
jp-kobe,Kobe,Japan,East Asia,equal_opportunity_raw,Equal opportunity raw,capability,yes,,,,,,
jp-kobe,Kobe,Japan,East Asia,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,51.13,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2025-12-31,auto_ingest=world_bank_proxy; proxy=net_migration_hospitality; indicator=SM.POP.NETM; year=2025; country_proxy=Japan
jp-kobe,Kobe,Japan,East Asia,tolerance_pluralism_raw,Tolerance and pluralism raw,community,yes,15.7,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/SG.GEN.PARL.ZS?format=json&mrv=10,World Bank WDI: Proportion of seats held by women in national parliaments (%),2024-12-31,auto_ingest=world_bank_proxy; proxy=gender_parity_parliament; indicator=SG.GEN.PARL.ZS; year=2024; country_proxy=Japan
jp-kobe,Kobe,Japan,East Asia,cultural_public_life_raw,Cultural public life raw,community,yes,29.88,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/SP.POP.DPND?format=json&mrv=10,"World Bank WDI: Age dependency ratio (% of working-age population), inverted as social vitality proxy",2024-12-31,auto_ingest=world_bank_proxy; proxy=inverse_dependency_ratio_social_vitality; indicator=SP.POP.DPND; year=2024; country_proxy=Japan
jp-kobe,Kobe,Japan,East Asia,birth_rate_optimism_raw,Birth rate and societal optimism raw,community,yes,1.2,world_bank,https://data.worldbank.org/indicator/SP.DYN.TFRT.IN,World Bank Total Fertility Rate 2023,2024-01-01,
jp-kobe,Kobe,Japan,East Asia,entrepreneurial_dynamism_raw,Entrepreneurial dynamism raw,creative,yes,,,,,,
jp-kobe,Kobe,Japan,East Asia,innovation_research_intensity_raw,Innovation and research raw,creative,yes,3.41,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/GB.XPD.RSDV.GD.ZS?format=json&mrv=10,World Bank WDI: Research and development expenditure (% of GDP),2022-12-31,auto_ingest=world_bank_creative; indicator=GB.XPD.RSDV.GD.ZS; year=2022; country_proxy=Japan
jp-kobe,Kobe,Japan,East Asia,investment_signal_raw,Investment signal raw,creative,yes,,,,,,
jp-kobe,Kobe,Japan,East Asia,administrative_investment_friction_raw,Administrative investment friction raw,creative,yes,,,,,,
jp-kobe,Kobe,Japan,East Asia,visitor_flow_context_raw,Visitor flow context raw,creative,no,,,,,,
jp-sapporo,Sapporo,Japan,East Asia,gross_income,Gross income,pressure,yes,,,,,,
jp-sapporo,Sapporo,Japan,East Asia,rent,Rent,pressure,yes,,,,,,
jp-sapporo,Sapporo,Japan,East Asia,utilities,Utilities,pressure,yes,,,,,,
jp-sapporo,Sapporo,Japan,East Asia,transit_cost,Transit cost,pressure,yes,,,,,,
jp-sapporo,Sapporo,Japan,East Asia,internet_cost,Internet cost,pressure,yes,,,,,,
jp-sapporo,Sapporo,Japan,East Asia,food_cost,Food cost,pressure,yes,,,,,,
jp-sapporo,Sapporo,Japan,East Asia,housing_burden_raw,Housing burden raw,pressure,yes,,,,,,
jp-sapporo,Sapporo,Japan,East Asia,household_debt_burden_raw,Household debt burden raw,pressure,yes,,,,,,
jp-sapporo,Sapporo,Japan,East Asia,working_time_pressure_raw,Working time pressure raw,pressure,yes,36.6,ilo_ilostat,https://ilostat.ilo.org/data/indicator/?id=HOW_TEMP_SEX_ECO_NB_A&ref_area=JPN&timefrom=2020&type=label&format=.csv,ILO ILOSTAT: Mean weekly hours actually worked per employed person,2020-12-31,auto_ingest=ilo_working_hours; indicator=HOW_TEMP_SEX_ECO_NB_A; year=2020; hours=36.6; country_proxy=Japan
jp-sapporo,Sapporo,Japan,East Asia,suicide_mental_strain_raw,Suicide or mental strain raw,pressure,yes,17.43,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/SDGSUICIDE,"WHO GHO: Age-standardized suicide rate (per 100,000 population)",2021-12-31,auto_ingest=who_gho; indicator=SDGSUICIDE; year=2021; country_proxy=Japan
jp-sapporo,Sapporo,Japan,East Asia,personal_safety_raw,Personal safety raw,viability,yes,0.23,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2023-12-31,auto_ingest=unodc_safety; indicator=VC.IHR.PSRC.P5; year=2023; country_proxy=Japan
jp-sapporo,Sapporo,Japan,East Asia,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
jp-sapporo,Sapporo,Japan,East Asia,clean_air_raw,Clean air raw,viability,yes,,,,,,
jp-sapporo,Sapporo,Japan,East Asia,water_sanitation_utility_raw,"Water, sanitation, and utility raw",viability,yes,98.73,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/SH.H2O.SMDW.ZS?format=json&mrv=10,World Bank WDI: People using safely managed drinking water services (% of population),2024-12-31,auto_ingest=world_bank_proxy; indicator=SH.H2O.SMDW.ZS; year=2024; country_proxy=Japan
jp-sapporo,Sapporo,Japan,East Asia,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,38.63,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2023-12-31,auto_ingest=world_bank_proxy; indicator=IT.NET.BBND.P2; year=2023; country_proxy=Japan
jp-sapporo,Sapporo,Japan,East Asia,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,50,wmo_natl_met,https://worldweather.wmo.int,WMO/National Met: Climate livability composite,2024-12-31,"auto_seed=climate_composite; 1740 sun hrs, 9C mean, heavy snow, cold winter"
jp-sapporo,Sapporo,Japan,East Asia,healthcare_quality_raw,Healthcare quality raw,capability,yes,86.0,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/UHC_INDEX_REPORTED,WHO GHO: UHC Service Coverage Index,2023-12-31,auto_ingest=who_gho; indicator=UHC_INDEX_REPORTED; year=2023; country_proxy=Japan
jp-sapporo,Sapporo,Japan,East Asia,education_quality_raw,Education quality raw,capability,yes,64.89,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/SE.TER.ENRR?format=json&mrv=10,"World Bank WDI: School enrollment, tertiary (% gross)",2023-12-31,auto_ingest=world_bank_proxy; indicator=SE.TER.ENRR; year=2023; country_proxy=Japan
jp-sapporo,Sapporo,Japan,East Asia,equal_opportunity_raw,Equal opportunity raw,capability,yes,,,,,,
jp-sapporo,Sapporo,Japan,East Asia,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,51.13,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2025-12-31,auto_ingest=world_bank_proxy; proxy=net_migration_hospitality; indicator=SM.POP.NETM; year=2025; country_proxy=Japan
jp-sapporo,Sapporo,Japan,East Asia,tolerance_pluralism_raw,Tolerance and pluralism raw,community,yes,15.7,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/SG.GEN.PARL.ZS?format=json&mrv=10,World Bank WDI: Proportion of seats held by women in national parliaments (%),2024-12-31,auto_ingest=world_bank_proxy; proxy=gender_parity_parliament; indicator=SG.GEN.PARL.ZS; year=2024; country_proxy=Japan
jp-sapporo,Sapporo,Japan,East Asia,cultural_public_life_raw,Cultural public life raw,community,yes,29.88,world_bank,https://api.worldbank.org/v2/country/JPN/indicator/SP.POP.DPND?format=json&mrv=10,"World Bank WDI: Age dependency ratio (% of working-age population), inverted as social vitality proxy",2024-12-31,auto_ingest=world_bank_proxy; proxy=inverse_dependency_ratio_social_vitality; indicator=SP.POP.DPND; year=2024; country_proxy=Japan
jp-sapporo,Sapporo,Japan,East Asia,birth_rate_optimism_raw,Birth rate and societal optimism raw,community,yes,1.2,world_bank,https://data.worldbank.org/indicator/SP.DYN.TFRT.IN,World Bank Total Fertility Rate 2023,2024-01-01,
jp-sapporo,Sapporo,Japan,East Asia,entrepreneurial_dynamism_raw,Entrepreneurial dynamism raw,creative,yes,,,,,,
